Date,Account_ID,Scenario,Amount
2025-02-09,302,Actual,1319.59
2025-02-09,302,Budget,1522.92
2025-02-09,303,Actual,767.95
2025-02-09,303,Budget,899.8
2025-02-09,304,Actual,848.29
2025-02-09,304,Budget,865.98
2025-02-09,401,Actual,343.44
2025-02-09,401,Budget,427.29
2025-02-09,402,Actual,370.05
2025-02-09,402,Budget,362.14
2025-02-10,101,Actual,6904.22
2025-02-10,101,Budget,7285.33
2025-02-10,102,Actual,8843.53
2025-02-10,102,Budget,9396.02
2025-02-10,201,Actual,6466.29
2025-02-10,201,Budget,5853.65
2025-02-10,202,Actual,4431.76
2025-02-10,202,Budget,4281.25
2025-02-10,301,Actual,2177.11
2025-02-10,301,Budget,2049.03
2025-02-10,302,Actual,2085.27
2025-02-10,302,Budget,2034.36
2025-02-10,303,Actual,1374.38
2025-02-10,303,Budget,1245.91
2025-02-10,304,Actual,1454.12
2025-02-10,304,Budget,1890.39
2025-02-10,401,Actual,358.97
2025-02-10,401,Budget,441.53
2025-02-10,402,Actual,251.58
2025-02-10,402,Budget,227.1
2025-02-11,101,Actual,11215.92
2025-02-11,101,Budget,14441.01
2025-02-11,102,Actual,7392.39
2025-02-11,102,Budget,8305.57
2025-02-11,201,Actual,4640.95
2025-02-11,201,Budget,5319.96
2025-02-11,202,Actual,2503.94
2025-02-11,202,Budget,2718.02
2025-02-11,301,Actual,1018.3
2025-02-11,301,Budget,1191.05
2025-02-11,302,Actual,1170.83
2025-02-11,302,Budget,1525.06
2025-02-11,303,Actual,1462.07
2025-02-11,303,Budget,1280.26
2025-02-11,304,Actual,821.92
2025-02-11,304,Budget,925.6
2025-02-11,401,Actual,342.49
2025-02-11,401,Budget,395.16
2025-02-11,402,Actual,316.15
2025-02-11,402,Budget,374.22
2025-02-12,101,Actual,13051.9
2025-02-12,101,Budget,15401.85
2025-02-12,102,Actual,11016.33
2025-02-12,102,Budget,13457.64
2025-02-12,201,Actual,5725.68
2025-02-12,201,Budget,6055.62
2025-02-12,202,Actual,3596.87
2025-02-12,202,Budget,3500.46
2025-02-12,301,Actual,859.27
2025-02-12,301,Budget,980.44
2025-02-12,302,Actual,1502.99
2025-02-12,302,Budget,1717.98
2025-02-12,303,Actual,929.03
2025-02-12,303,Budget,1136.02
2025-02-12,304,Actual,896.56
2025-02-12,304,Budget,851.89
2025-02-12,401,Actual,434.6
2025-02-12,401,Budget,418.74
2025-02-12,402,Actual,267.12
2025-02-12,402,Budget,322.12
2025-02-13,101,Actual,11443.41
2025-02-13,101,Budget,13543.31
2025-02-13,102,Actual,8799.04
2025-02-13,102,Budget,9650.57
2025-02-13,201,Actual,4955.06
2025-02-13,201,Budget,4601.94
2025-02-13,202,Actual,3655.11
2025-02-13,202,Budget,3646.79
2025-02-13,301,Actual,1042.34
2025-02-13,301,Budget,1040.4
2025-02-13,302,Actual,506.95
2025-02-13,302,Budget,608.56
2025-02-13,303,Actual,907.83
2025-02-13,303,Budget,950.39
2025-02-13,304,Actual,666.62
2025-02-13,304,Budget,716.14
2025-02-13,401,Actual,261.37
2025-02-13,401,Budget,290.09
2025-02-13,402,Actual,181.69
2025-02-13,402,Budget,190.06
2025-02-14,101,Actual,10116.97
2025-02-14,101,Budget,10853.76
2025-02-14,102,Actual,5966.54
2025-02-14,102,Budget,5386.29
2025-02-14,201,Actual,3395.84
2025-02-14,201,Budget,3668.96
2025-02-14,202,Actual,3752.07
2025-02-14,202,Budget,4285.39
2025-02-14,301,Actual,2094.95
2025-02-14,301,Budget,1981.39
2025-02-14,302,Actual,1317.41
2025-02-14,302,Budget,1443.23
2025-02-14,303,Actual,1554.45
2025-02-14,303,Budget,1427.98
2025-02-14,304,Actual,2119.58
2025-02-14,304,Budget,2082.07
2025-02-14,401,Actual,170.21
2025-02-14,401,Budget,175.99
2025-02-14,402,Actual,104.99
2025-02-14,402,Budget,128.37
2025-02-15,101,Actual,12976.87
2025-02-15,101,Budget,14150.51
2025-02-15,102,Actual,5560.42
2025-02-15,102,Budget,6946.66
2025-02-15,201,Actual,2457.12
2025-02-15,201,Budget,2505.93
2025-02-15,202,Actual,2955.37
2025-02-15,202,Budget,3493.15
2025-02-15,301,Actual,1051.64
2025-02-15,301,Budget,1176.32
2025-02-15,302,Actual,832.65
2025-02-15,302,Budget,960.23
2025-02-15,303,Actual,2000.33
2025-02-15,303,Budget,1861.38
2025-02-15,304,Actual,876.98
2025-02-15,304,Budget,834.82
2025-02-15,401,Actual,176.6
2025-02-15,401,Budget,169.17
2025-02-15,402,Actual,513.21
2025-02-15,402,Budget,467.99
2025-02-16,101,Actual,10391.72
2025-02-16,101,Budget,10140.71
2025-02-16,102,Actual,4951.12
2025-02-16,102,Budget,6098.85
2025-02-16,201,Actual,2594.27
2025-02-16,201,Budget,2585.65
2025-02-16,202,Actual,5249.19
2025-02-16,202,Budget,6134.62
2025-02-16,301,Actual,880.37
2025-02-16,301,Budget,1044.63
2025-02-16,302,Actual,1463.84
2025-02-16,302,Budget,1536.79
2025-02-16,303,Actual,1733.08
2025-02-16,303,Budget,1544.44
2025-02-16,304,Actual,1117.66
2025-02-16,304,Budget,1262.84
2025-02-16,401,Actual,251.33
2025-02-16,401,Budget,236.2
2025-02-16,402,Actual,207.42
2025-02-16,402,Budget,262.11
2025-02-17,101,Actual,4997.11
2025-02-17,101,Budget,6354.11
2025-02-17,102,Actual,12911.2
2025-02-17,102,Budget,13070.58
2025-02-17,201,Actual,2591.54
2025-02-17,201,Budget,3381.96
2025-02-17,202,Actual,4306.91
2025-02-17,202,Budget,4203.88
2025-02-17,301,Actual,1364.16
2025-02-17,301,Budget,1210.2
2025-02-17,302,Actual,605.42
2025-02-17,302,Budget,622.55
2025-02-17,303,Actual,1765.06
2025-02-17,303,Budget,1776.41
2025-02-17,304,Actual,1507.07
2025-02-17,304,Budget,1886.96
2025-02-17,401,Actual,452.8
2025-02-17,401,Budget,457.09
2025-02-17,402,Actual,189.29
2025-02-17,402,Budget,200.52
2025-02-18,101,Actual,11622.14
2025-02-18,101,Budget,14445.6
2025-02-18,102,Actual,5758.15
2025-02-18,102,Budget,5672.85
2025-02-18,201,Actual,3118.31
2025-02-18,201,Budget,3818.71
2025-02-18,202,Actual,2318.48
2025-02-18,202,Budget,2457.23
2025-02-18,301,Actual,1588.68
2025-02-18,301,Budget,1803.75
2025-02-18,302,Actual,1785.38
2025-02-18,302,Budget,2004.32
2025-02-18,303,Actual,1535.33
2025-02-18,303,Budget,1431.45
2025-02-18,304,Actual,664.96
2025-02-18,304,Budget,696.13
2025-02-18,401,Actual,334.57
2025-02-18,401,Budget,316.81
2025-02-18,402,Actual,189.39
2025-02-18,402,Budget,209.03
2025-02-19,101,Actual,10116.8
2025-02-19,101,Budget,9979.52
2025-02-19,102,Actual,7912.94
2025-02-19,102,Budget,8494.91
2025-02-19,201,Actual,6303.16
2025-02-19,201,Budget,6250.37
2025-02-19,202,Actual,3823.13
2025-02-19,202,Budget,4579.22
2025-02-19,301,Actual,896.49
2025-02-19,301,Budget,904.48
2025-02-19,302,Actual,1688.42
2025-02-19,302,Budget,1906.56
2025-02-19,303,Actual,1027.87
2025-02-19,303,Budget,1298.73
2025-02-19,304,Actual,1544.67
2025-02-19,304,Budget,1366.18
2025-02-19,401,Actual,210.03
2025-02-19,401,Budget,191.76
2025-02-19,402,Actual,213.47
2025-02-19,402,Budget,278.87
2025-02-20,101,Actual,4702.35
2025-02-20,101,Budget,5558.66
2025-02-20,102,Actual,9218.65
2025-02-20,102,Budget,8302.19
2025-02-20,201,Actual,4356.76
2025-02-20,201,Budget,5335.78
2025-02-20,202,Actual,2272.29
2025-02-20,202,Budget,2895.77
2025-02-20,301,Actual,689.78
2025-02-20,301,Budget,841.98
2025-02-20,302,Actual,857.22
2025-02-20,302,Budget,959.83
2025-02-20,303,Actual,842.96
2025-02-20,303,Budget,942.15
2025-02-20,304,Actual,675.88
2025-02-20,304,Budget,852.82
2025-02-20,401,Actual,228.84
2025-02-20,401,Budget,224.73
2025-02-20,402,Actual,280.01
2025-02-20,402,Budget,319.24
2025-02-21,101,Actual,14587.08
2025-02-21,101,Budget,15458.76
2025-02-21,102,Actual,10775.8
2025-02-21,102,Budget,13536.79
2025-02-21,201,Actual,4260.56
2025-02-21,201,Budget,4357.73
2025-02-21,202,Actual,1991.52
2025-02-21,202,Budget,2134.35
2025-02-21,301,Actual,961.29
2025-02-21,301,Budget,1108.86
2025-02-21,302,Actual,841.72
2025-02-21,302,Budget,809.45
2025-02-21,303,Actual,770.74
2025-02-21,303,Budget,872.22
2025-02-21,304,Actual,1644.76
2025-02-21,304,Budget,1549.56
2025-02-21,401,Actual,208.33
2025-02-21,401,Budget,188.5
2025-02-21,402,Actual,229.59
2025-02-21,402,Budget,282.79
2025-02-22,101,Actual,10445.04
2025-02-22,101,Budget,9959.5
2025-02-22,102,Actual,14181.05
2025-02-22,102,Budget,14736.47
2025-02-22,201,Actual,3273.04
2025-02-22,201,Budget,3109.82
2025-02-22,202,Actual,2460.2
2025-02-22,202,Budget,2211.26
2025-02-22,301,Actual,1594.82
2025-02-22,301,Budget,1427.8
2025-02-22,302,Actual,1418.7
2025-02-22,302,Budget,1523.15
2025-02-22,303,Actual,1261.06
2025-02-22,303,Budget,1201.96
2025-02-22,304,Actual,985.03
2025-02-22,304,Budget,1063.79
2025-02-22,401,Actual,385.99
2025-02-22,401,Budget,480.84
2025-02-22,402,Actual,182.49
2025-02-22,402,Budget,234.01
2025-02-23,101,Actual,13922.67
2025-02-23,101,Budget,14555.22
2025-02-23,102,Actual,7928.41
2025-02-23,102,Budget,9319.06
2025-02-23,201,Actual,6887.02
2025-02-23,201,Budget,6100.94
2025-02-23,202,Actual,3348.51
2025-02-23,202,Budget,3642.49
2025-02-23,301,Actual,531.54
2025-02-23,301,Budget,644.85
2025-02-23,302,Actual,1201.97
2025-02-23,302,Budget,1121.17
2025-02-23,303,Actual,643.33
2025-02-23,303,Budget,586.44
2025-02-23,304,Actual,1113.52
2025-02-23,304,Budget,1151.84
2025-02-23,401,Actual,485.65
2025-02-23,401,Budget,496.24
2025-02-23,402,Actual,436.43
2025-02-23,402,Budget,481.11
2025-02-24,101,Actual,10620.7
2025-02-24,101,Budget,9809.15
2025-02-24,102,Actual,16939.26
2025-02-24,102,Budget,15250.36
2025-02-24,201,Actual,2563.88
2025-02-24,201,Budget,2352.5
2025-02-24,202,Actual,2717.83
2025-02-24,202,Budget,3518.96
2025-02-24,301,Actual,1150.56
2025-02-24,301,Budget,1127.03
2025-02-24,302,Actual,955.02
2025-02-24,302,Budget,1088.16
2025-02-24,303,Actual,1522.65
2025-02-24,303,Budget,1849.66
2025-02-24,304,Actual,1286.57
2025-02-24,304,Budget,1141.13
2025-02-24,401,Actual,289.66
2025-02-24,401,Budget,356.23
2025-02-24,402,Actual,268.17
2025-02-24,402,Budget,315.4
2025-02-25,101,Actual,9076.07
2025-02-25,101,Budget,8774.75
2025-02-25,102,Actual,12192.24
2025-02-25,102,Budget,12794.12
2025-02-25,201,Actual,2447.83
2025-02-25,201,Budget,2624.89
2025-02-25,202,Actual,3035.79
2025-02-25,202,Budget,3816.46
2025-02-25,301,Actual,921.83
2025-02-25,301,Budget,918.92
2025-02-25,302,Actual,489.16
2025-02-25,302,Budget,577.58
2025-02-25,303,Actual,1692.49
2025-02-25,303,Budget,1647.65
2025-02-25,304,Actual,767.51
2025-02-25,304,Budget,901.31
2025-02-25,401,Actual,295.17
2025-02-25,401,Budget,322.14
2025-02-25,402,Actual,332.12
2025-02-25,402,Budget,314.5
2025-02-26,101,Actual,11410.2
2025-02-26,101,Budget,13372.84
2025-02-26,102,Actual,9963.2
2025-02-26,102,Budget,11339.38
2025-02-26,201,Actual,2478.91
2025-02-26,201,Budget,2734.37
2025-02-26,202,Actual,2938.49
2025-02-26,202,Budget,2874.66
2025-02-26,301,Actual,1656.25
2025-02-26,301,Budget,1991.54
2025-02-26,302,Actual,1051.96
2025-02-26,302,Budget,930.5
2025-02-26,303,Actual,1282.79
2025-02-26,303,Budget,1437.66
2025-02-26,304,Actual,1331.73
2025-02-26,304,Budget,1504.58
2025-02-26,401,Actual,166.4
2025-02-26,401,Budget,163.18
2025-02-26,402,Actual,370.46
2025-02-26,402,Budget,376.2
2025-02-27,101,Actual,11957.34
2025-02-27,101,Budget,15385.12
2025-02-27,102,Actual,14535.4
2025-02-27,102,Budget,15251.64
2025-02-27,201,Actual,5289.35
2025-02-27,201,Budget,5339.63
2025-02-27,202,Actual,5701.98
2025-02-27,202,Budget,6024.83
2025-02-27,301,Actual,1703.67
2025-02-27,301,Budget,1581.09
2025-02-27,302,Actual,588.66
2025-02-27,302,Budget,703.35
2025-02-27,303,Actual,1881.34
2025-02-27,303,Budget,1756.0
2025-02-27,304,Actual,498.31
2025-02-27,304,Budget,645.95
2025-02-27,401,Actual,356.34
2025-02-27,401,Budget,387.38
2025-02-27,402,Actual,507.09
2025-02-27,402,Budget,509.17
2025-02-28,101,Actual,8181.59
2025-02-28,101,Budget,7649.73
2025-02-28,102,Actual,4946.84
2025-02-28,102,Budget,5600.66
2025-02-28,201,Actual,4435.18
2025-02-28,201,Budget,3946.72
2025-02-28,202,Actual,3641.56
2025-02-28,202,Budget,3295.01
2025-02-28,301,Actual,1308.57
2025-02-28,301,Budget,1496.71
2025-02-28,302,Actual,1316.19
2025-02-28,302,Budget,1194.52
2025-02-28,303,Actual,857.25
2025-02-28,303,Budget,1030.98
2025-02-28,304,Actual,930.2
2025-02-28,304,Budget,1097.49
2025-02-28,401,Actual,312.77
2025-02-28,401,Budget,328.3
2025-02-28,402,Actual,463.52
2025-02-28,402,Budget,479.14
2025-03-01,101,Actual,6177.51
2025-03-01,101,Budget,7315.43
2025-03-01,102,Actual,7618.22
2025-03-01,102,Budget,7150.37
2025-03-01,201,Actual,4228.37
2025-03-01,201,Budget,5411.92
2025-03-01,202,Actual,4283.53
2025-03-01,202,Budget,4391.57
2025-03-01,301,Actual,993.75
2025-03-01,301,Budget,1126.25
2025-03-01,302,Actual,1557.58
2025-03-01,302,Budget,1516.51
2025-03-01,303,Actual,1457.97
2025-03-01,303,Budget,1394.63
2025-03-01,304,Actual,1553.94
2025-03-01,304,Budget,1477.08
2025-03-01,401,Actual,290.2
2025-03-01,401,Budget,349.71
2025-03-01,402,Actual,396.0
2025-03-01,402,Budget,391.18
2025-03-02,101,Actual,8097.75
2025-03-02,101,Budget,10377.13
2025-03-02,102,Actual,9162.02
2025-03-02,102,Budget,9985.67
2025-03-02,201,Actual,4587.31
2025-03-02,201,Budget,5698.13
2025-03-02,202,Actual,3550.18
2025-03-02,202,Budget,3292.27
2025-03-02,301,Actual,1652.49
2025-03-02,301,Budget,1575.54
2025-03-02,302,Actual,1480.83
2025-03-02,302,Budget,1751.61
2025-03-02,303,Actual,1731.22
2025-03-02,303,Budget,1904.92
2025-03-02,304,Actual,2291.49
2025-03-02,304,Budget,2079.45
2025-03-02,401,Actual,108.31
2025-03-02,401,Budget,106.75
2025-03-02,402,Actual,231.47
2025-03-02,402,Budget,282.88
2025-03-03,101,Actual,8025.12
2025-03-03,101,Budget,10148.09
2025-03-03,102,Actual,8570.41
2025-03-03,102,Budget,9889.12
2025-03-03,201,Actual,4574.14
2025-03-03,201,Budget,4666.7
2025-03-03,202,Actual,5511.42
2025-03-03,202,Budget,5127.1
2025-03-03,301,Actual,1790.45
2025-03-03,301,Budget,1775.43
2025-03-03,302,Actual,1113.6
2025-03-03,302,Budget,1134.38
2025-03-03,303,Actual,1360.92
2025-03-03,303,Budget,1561.53
2025-03-03,304,Actual,1495.77
2025-03-03,304,Budget,1670.21
2025-03-03,401,Actual,383.96
2025-03-03,401,Budget,486.28
2025-03-03,402,Actual,411.34
2025-03-03,402,Budget,452.24
2025-03-04,101,Actual,7133.35
2025-03-04,101,Budget,8495.83
2025-03-04,102,Actual,4802.78
2025-03-04,102,Budget,6282.04
2025-03-04,201,Actual,5602.12
2025-03-04,201,Budget,4992.95
2025-03-04,202,Actual,4927.9
2025-03-04,202,Budget,5609.79
2025-03-04,301,Actual,1832.75
2025-03-04,301,Budget,1865.57
2025-03-04,302,Actual,1709.39
2025-03-04,302,Budget,1643.27
2025-03-04,303,Actual,1875.36
2025-03-04,303,Budget,1714.66
2025-03-04,304,Actual,574.92
2025-03-04,304,Budget,744.73
2025-03-04,401,Actual,198.16
2025-03-04,401,Budget,223.2
2025-03-04,402,Actual,312.13
2025-03-04,402,Budget,294.81
2025-03-05,101,Actual,5714.39
2025-03-05,101,Budget,5493.37
2025-03-05,102,Actual,10746.04
2025-03-05,102,Budget,10978.74
2025-03-05,201,Actual,2835.72
2025-03-05,201,Budget,2892.94
2025-03-05,202,Actual,5945.12
2025-03-05,202,Budget,5449.38
2025-03-05,301,Actual,1080.1
2025-03-05,301,Budget,1387.6
2025-03-05,302,Actual,1002.22
2025-03-05,302,Budget,976.51
2025-03-05,303,Actual,874.4
2025-03-05,303,Budget,1074.6
2025-03-05,304,Actual,2235.25
2025-03-05,304,Budget,2050.02
2025-03-05,401,Actual,212.47
2025-03-05,401,Budget,251.82
2025-03-05,402,Actual,122.28
2025-03-05,402,Budget,107.12
2025-03-06,101,Actual,8034.92
2025-03-06,101,Budget,8511.91
2025-03-06,102,Actual,6333.0
2025-03-06,102,Budget,7275.21
2025-03-06,201,Actual,4478.31
2025-03-06,201,Budget,4308.82
2025-03-06,202,Actual,4723.8
2025-03-06,202,Budget,5017.22
2025-03-06,301,Actual,1179.5
2025-03-06,301,Budget,1392.67
2025-03-06,302,Actual,1063.7
2025-03-06,302,Budget,1065.59
2025-03-06,303,Actual,1738.09
2025-03-06,303,Budget,1929.25
2025-03-06,304,Actual,1552.05
2025-03-06,304,Budget,1625.85
2025-03-06,401,Actual,239.78
2025-03-06,401,Budget,258.24
2025-03-06,402,Actual,561.36
2025-03-06,402,Budget,517.34
2025-03-07,101,Actual,11070.15
2025-03-07,101,Budget,10996.64
2025-03-07,102,Actual,10232.04
2025-03-07,102,Budget,9359.75
2025-03-07,201,Actual,1992.19
2025-03-07,201,Budget,2535.43
2025-03-07,202,Actual,2730.4
2025-03-07,202,Budget,2526.36
2025-03-07,301,Actual,1077.99
2025-03-07,301,Budget,1132.19
2025-03-07,302,Actual,545.33
2025-03-07,302,Budget,653.66
2025-03-07,303,Actual,1025.81
2025-03-07,303,Budget,1234.64
2025-03-07,304,Actual,946.61
2025-03-07,304,Budget,1228.9
2025-03-07,401,Actual,311.72
2025-03-07,401,Budget,343.61
2025-03-07,402,Actual,150.63
2025-03-07,402,Budget,176.19
2025-03-08,101,Actual,9597.08
2025-03-08,101,Budget,10456.35
2025-03-08,102,Actual,9743.18
2025-03-08,102,Budget,12667.23
2025-03-08,201,Actual,6653.86
2025-03-08,201,Budget,5892.25
2025-03-08,202,Actual,3946.75
2025-03-08,202,Budget,3577.59
2025-03-08,301,Actual,1091.14
2025-03-08,301,Budget,1229.06
2025-03-08,302,Actual,543.09
2025-03-08,302,Budget,542.38
2025-03-08,303,Actual,1509.38
2025-03-08,303,Budget,1338.29
2025-03-08,304,Actual,676.76
2025-03-08,304,Budget,717.87
2025-03-08,401,Actual,280.09
2025-03-08,401,Budget,350.59
2025-03-08,402,Actual,283.83
2025-03-08,402,Budget,370.18
2025-03-09,101,Actual,9013.28
2025-03-09,101,Budget,9390.98
2025-03-09,102,Actual,11000.93
2025-03-09,102,Budget,12456.12
2025-03-09,201,Actual,4952.59
2025-03-09,201,Budget,5896.14
2025-03-09,202,Actual,5368.37
2025-03-09,202,Budget,4838.09
2025-03-09,301,Actual,1822.6
2025-03-09,301,Budget,2039.49
2025-03-09,302,Actual,1803.54
2025-03-09,302,Budget,1585.11
2025-03-09,303,Actual,660.37
2025-03-09,303,Budget,793.33
2025-03-09,304,Actual,1626.46
2025-03-09,304,Budget,1618.82
2025-03-09,401,Actual,330.09
2025-03-09,401,Budget,299.33
2025-03-09,402,Actual,581.11
2025-03-09,402,Budget,521.69
2025-03-10,101,Actual,12598.49
2025-03-10,101,Budget,13686.27
2025-03-10,102,Actual,8321.1
2025-03-10,102,Budget,9286.76
2025-03-10,201,Actual,4289.69
2025-03-10,201,Budget,4474.5
2025-03-10,202,Actual,5556.15
2025-03-10,202,Budget,4972.03
2025-03-10,301,Actual,2070.48
2025-03-10,301,Budget,1894.94
2025-03-10,302,Actual,1070.29
2025-03-10,302,Budget,1132.18
2025-03-10,303,Actual,1268.32
2025-03-10,303,Budget,1297.6
2025-03-10,304,Actual,684.34
2025-03-10,304,Budget,794.1
2025-03-10,401,Actual,305.64
2025-03-10,401,Budget,345.05
2025-03-10,402,Actual,355.44
2025-03-10,402,Budget,324.23
2025-03-11,101,Actual,5868.3
2025-03-11,101,Budget,5317.73
2025-03-11,102,Actual,6799.37
2025-03-11,102,Budget,6636.23
2025-03-11,201,Actual,5142.45
2025-03-11,201,Budget,6254.43
2025-03-11,202,Actual,5614.46
2025-03-11,202,Budget,5876.24
2025-03-11,301,Actual,1372.97
2025-03-11,301,Budget,1542.45
2025-03-11,302,Actual,756.57
2025-03-11,302,Budget,681.42
2025-03-11,303,Actual,1070.23
2025-03-11,303,Budget,1135.15
2025-03-11,304,Actual,866.86
2025-03-11,304,Budget,956.38
2025-03-11,401,Actual,215.08
2025-03-11,401,Budget,244.58
2025-03-11,402,Actual,293.5
2025-03-11,402,Budget,329.95
2025-03-12,101,Actual,10071.72
2025-03-12,101,Budget,12725.23
2025-03-12,102,Actual,7074.53
2025-03-12,102,Budget,8763.55
2025-03-12,201,Actual,4011.55
2025-03-12,201,Budget,4619.05
2025-03-12,202,Actual,4456.01
2025-03-12,202,Budget,4196.02
2025-03-12,301,Actual,1512.36
2025-03-12,301,Budget,1451.13
2025-03-12,302,Actual,1374.75
2025-03-12,302,Budget,1493.69
2025-03-12,303,Actual,1604.46
2025-03-12,303,Budget,1661.7
2025-03-12,304,Actual,681.12
2025-03-12,304,Budget,615.68
2025-03-12,401,Actual,364.03
2025-03-12,401,Budget,341.17
2025-03-12,402,Actual,406.04
2025-03-12,402,Budget,361.2
2025-03-13,101,Actual,8609.14
2025-03-13,101,Budget,8083.75
2025-03-13,102,Actual,10887.65
2025-03-13,102,Budget,11129.91
2025-03-13,201,Actual,5824.76
2025-03-13,201,Budget,5382.8
2025-03-13,202,Actual,3932.61
2025-03-13,202,Budget,3983.54
2025-03-13,301,Actual,1412.54
2025-03-13,301,Budget,1255.86
2025-03-13,302,Actual,1056.57
2025-03-13,302,Budget,975.97
2025-03-13,303,Actual,1604.72
2025-03-13,303,Budget,1676.06
2025-03-13,304,Actual,517.75
2025-03-13,304,Budget,654.12
2025-03-13,401,Actual,356.01
2025-03-13,401,Budget,383.27
2025-03-13,402,Actual,399.86
2025-03-13,402,Budget,450.56
2025-03-14,101,Actual,7790.76
2025-03-14,101,Budget,8587.93
2025-03-14,102,Actual,7013.15
2025-03-14,102,Budget,6470.43
2025-03-14,201,Actual,2645.16
2025-03-14,201,Budget,3100.61
2025-03-14,202,Actual,5533.42
2025-03-14,202,Budget,6122.35
2025-03-14,301,Actual,1428.71
2025-03-14,301,Budget,1555.75
2025-03-14,302,Actual,534.38
2025-03-14,302,Budget,601.91
2025-03-14,303,Actual,588.28
2025-03-14,303,Budget,529.59
2025-03-14,304,Actual,1804.29
2025-03-14,304,Budget,2061.16
2025-03-14,401,Actual,396.16
2025-03-14,401,Budget,377.55
2025-03-14,402,Actual,225.4
2025-03-14,402,Budget,221.68
2025-03-15,101,Actual,5963.29
2025-03-15,101,Budget,7320.83
2025-03-15,102,Actual,10130.31
2025-03-15,102,Budget,8920.98
2025-03-15,201,Actual,4001.73
2025-03-15,201,Budget,4052.68
2025-03-15,202,Actual,3725.37
2025-03-15,202,Budget,3375.43
2025-03-15,301,Actual,1038.39
2025-03-15,301,Budget,1167.69
2025-03-15,302,Actual,672.5
2025-03-15,302,Budget,688.81
2025-03-15,303,Actual,584.73
2025-03-15,303,Budget,533.31
2025-03-15,304,Actual,587.92
2025-03-15,304,Budget,644.34
2025-03-15,401,Actual,397.94
2025-03-15,401,Budget,498.39
2025-03-15,402,Actual,113.2
2025-03-15,402,Budget,114.23
2025-03-16,101,Actual,8306.37
2025-03-16,101,Budget,8181.49
2025-03-16,102,Actual,12898.61
2025-03-16,102,Budget,12909.75
2025-03-16,201,Actual,5205.51
2025-03-16,201,Budget,5567.9
2025-03-16,202,Actual,4142.04
2025-03-16,202,Budget,5224.38
2025-03-16,301,Actual,1326.1
2025-03-16,301,Budget,1570.35
2025-03-16,302,Actual,1160.16
2025-03-16,302,Budget,1363.55
2025-03-16,303,Actual,1779.42
2025-03-16,303,Budget,1855.39
2025-03-16,304,Actual,966.99
2025-03-16,304,Budget,912.51
2025-03-16,401,Actual,426.23
2025-03-16,401,Budget,477.25
2025-03-16,402,Actual,185.53
2025-03-16,402,Budget,225.55
2025-03-17,101,Actual,7347.63
2025-03-17,101,Budget,8431.27
2025-03-17,102,Actual,14185.57
2025-03-17,102,Budget,13234.5
2025-03-17,201,Actual,5091.91
2025-03-17,201,Budget,4816.63
2025-03-17,202,Actual,3274.95
2025-03-17,202,Budget,3031.98
2025-03-17,301,Actual,497.86
2025-03-17,301,Budget,649.42
2025-03-17,302,Actual,2176.82
2025-03-17,302,Budget,2041.92
2025-03-17,303,Actual,1251.83
2025-03-17,303,Budget,1366.37
2025-03-17,304,Actual,1017.71
2025-03-17,304,Budget,1065.31
